timestamp,elapsed_time(s),marker_id,distance(m),x(m),y(m),z(m),roll(deg),pitch(deg),yaw(deg)
2025-10-21 20:26:41.603,29.353,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:41.734,29.485,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:41.835,29.585,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:41.969,29.719,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:42.104,29.854,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:42.238,29.988,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:42.370,30.120,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:42.503,30.253,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:42.636,30.386,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:42.737,30.487,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:42.869,30.619,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:43.003,30.753,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:43.137,30.887,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:43.273,31.023,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:43.403,31.153,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:43.536,31.286,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:43.668,31.419,0,0.3028,0.0095,-0.0207,0.3020,179.48,10.48,-0.06
2025-10-21 20:26:43.806,31.557,0,0.3004,0.0095,-0.0206,0.2995,-177.06,-8.85,-0.58
2025-10-21 20:26:43.936,31.686,0,0.2939,0.0086,-0.0204,0.2930,-158.43,-0.28,0.00
2025-10-21 20:26:44.072,31.822,0,0.3003,0.0011,-0.0207,0.2996,-176.33,-10.10,-0.68
2025-10-21 20:26:44.205,31.955,0,0.3011,-0.0015,-0.0208,0.3004,-167.99,1.82,1.05
2025-10-21 20:26:44.336,32.087,0,0.2977,-0.0040,-0.0210,0.2970,177.04,-0.16,-0.02
2025-10-21 20:26:44.469,32.220,0,0.2976,-0.0040,-0.0210,0.2968,-164.55,3.17,1.03
2025-10-21 20:26:44.605,32.355,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:44.742,32.492,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:44.871,32.621,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:44.974,32.724,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:45.082,32.832,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:45.203,32.953,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:45.304,33.054,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:45.404,33.155,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:45.505,33.255,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:45.638,33.388,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:45.740,33.491,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:45.874,33.624,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:46.007,33.758,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:46.138,33.888,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:46.271,34.022,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:46.409,34.159,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:46.539,34.290,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:46.640,34.390,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:46.773,34.524,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:46.905,34.655,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:47.037,34.788,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:47.141,34.891,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:47.271,35.022,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:47.372,35.122,0,0.2983,-0.0039,-0.0206,0.2976,176.85,6.85,0.41
2025-10-21 20:26:47.472,35.222,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:47.573,35.323,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:47.705,35.456,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:47.839,35.590,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:47.976,35.726,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:48.105,35.856,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:48.209,35.959,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:48.342,36.092,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:48.472,36.222,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:48.575,36.326,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:48.676,36.427,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:48.806,36.556,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:48.909,36.659,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:49.040,36.790,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:49.175,36.925,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:49.309,37.059,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:49.442,37.192,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:49.574,37.324,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:49.677,37.427,0,0.2983,-0.0039,-0.0206,0.2976,176.85,6.85,0.41
2025-10-21 20:26:49.806,37.557,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:49.908,37.658,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:50.041,37.791,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:50.142,37.892,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:50.278,38.028,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:50.411,38.161,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:50.542,38.292,0,0.2972,-0.0040,-0.0204,0.2965,172.11,-4.77,0.49
2025-10-21 20:26:50.644,38.394,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:50.777,38.528,0,0.3007,-0.0039,-0.0207,0.3000,171.03,-3.75,1.25
2025-10-21 20:26:50.912,38.662,0,0.2977,-0.0040,-0.0205,0.2970,177.03,-0.17,-0.02
2025-10-21 20:26:51.012,38.763,0,0.2977,-0.0040,-0.0205,0.2970,177.03,-0.17,-0.02
2025-10-21 20:26:51.146,38.896,0,0.2978,-0.0040,-0.0203,0.2971,169.27,-0.49,-0.04
2025-10-21 20:26:51.275,39.026,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:51.376,39.127,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:51.510,39.260,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:51.642,39.392,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:51.776,39.526,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:51.877,39.627,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.009,39.759,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.109,39.859,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.210,39.960,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.310,40.060,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.412,40.162,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.514,40.265,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.646,40.396,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.746,40.496,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:52.877,40.627,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.009,40.759,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.110,40.861,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.243,40.993,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.347,41.097,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.476,41.227,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.577,41.328,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.713,41.463,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.844,41.594,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:53.946,41.696,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:54.078,41.829,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:54.212,41.962,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:54.346,42.096,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:54.479,42.230,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:54.612,42.362,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:54.715,42.466,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:54.849,42.599,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:54.980,42.730,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.081,42.832,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.213,42.963,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.314,43.064,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.415,43.166,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.546,43.296,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.648,43.398,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.748,43.499,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.880,43.630,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:55.980,43.730,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:56.112,43.862,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:56.214,43.964,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:56.346,44.096,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:56.447,44.197,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:56.548,44.298,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:56.678,44.429,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:56.782,44.533,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:56.914,44.664,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:57.049,44.799,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:57.179,44.929,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:57.280,45.030,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:57.382,45.132,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:57.513,45.263,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:57.615,45.365,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:57.748,45.498,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:57.882,45.632,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:58.015,45.765,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:58.147,45.897,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:58.252,46.002,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:58.382,46.132,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:58.514,46.264,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:58.618,46.368,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:58.749,46.500,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:58.882,46.632,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.014,46.764,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.114,46.865,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.216,46.966,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.347,47.098,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.448,47.199,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.553,47.303,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.681,47.431,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.782,47.532,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:26:59.919,47.669,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.050,47.800,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.181,47.931,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.286,48.036,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.415,48.166,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.515,48.266,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.616,48.367,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.750,48.500,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.850,48.600,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:00.985,48.735,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:01.116,48.866,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:01.249,48.999,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:01.350,49.101,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:01.483,49.233,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:01.617,49.367,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:01.751,49.501,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:01.884,49.634,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:01.985,49.735,0,0.3008,-0.0042,-0.0206,0.3000,175.13,1.94,-0.81
2025-10-21 20:27:02.117,49.867,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:02.250,50.000,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:02.352,50.103,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:02.486,50.236,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:02.618,50.368,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:02.751,50.501,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:02.856,50.606,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:02.983,50.734,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:03.087,50.838,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:03.220,50.970,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:03.355,51.105,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:03.486,51.237,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:03.619,51.369,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:03.753,51.503,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:03.885,51.635,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.024,51.774,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.152,51.902,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.253,52.003,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.354,52.104,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.487,52.237,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.588,52.338,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.719,52.470,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.853,52.604,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:04.954,52.705,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:05.085,52.835,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:05.186,52.937,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:05.288,53.038,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:05.424,53.174,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:05.555,53.305,0,0.3008,-0.0042,-0.0206,0.3000,175.13,1.94,-0.81
2025-10-21 20:27:05.686,53.436,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:05.820,53.570,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:05.957,53.707,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:06.086,53.836,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:06.188,53.938,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:06.289,54.039,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:06.422,54.172,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:06.557,54.307,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:06.688,54.439,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:06.789,54.539,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:06.920,54.671,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.021,54.771,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.157,54.907,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.259,55.010,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.388,55.138,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.522,55.272,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.623,55.373,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.724,55.475,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.827,55.577,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:07.957,55.708,0,0.3008,-0.0042,-0.0206,0.3000,175.13,1.94,-0.81
2025-10-21 20:27:08.089,55.839,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:08.226,55.976,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:08.354,56.105,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:08.455,56.205,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:08.557,56.307,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:08.688,56.439,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:08.790,56.540,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:08.925,56.675,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.025,56.776,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.158,56.908,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.291,57.041,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.393,57.143,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.495,57.245,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.624,57.374,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.757,57.507,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.894,57.644,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:09.995,57.745,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:10.127,57.878,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:10.259,58.010,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:10.390,58.140,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:10.492,58.243,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:10.593,58.343,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:10.725,58.475,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:10.826,58.577,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:10.961,58.711,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:11.092,58.842,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:11.192,58.942,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:11.324,59.074,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:11.426,59.176,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
2025-10-21 20:27:11.559,59.309,0,0.3009,-0.0039,-0.0206,0.3001,175.09,-2.41,0.75
